tool net total_wl #pins #vias li1_wl met1_wl met2_wl met3_wl met4_wl met5_wl 
grt: N0223 41.4 2 3 0 3 0 3 20.7 3 20.7 3 0 3 0
drt: N0223 32.49 2 3 0 3 0.46 3 15.81 3 16.22 3 0 3 0
grt: N0224 41.4 2 3 0 3 13.8 3 27.6 3 0 3 0 3 0
drt: N0224 28.55 2 3 0 3 5.52 3 18.31 3 4.72 3 0 3 0
grt: N0225 55.2 2 3 0 3 13.8 3 27.6 3 13.8 3 0 3 0
drt: N0225 33.27 2 3 0 3 6.9 3 17.51 3 8.86 3 0 3 0
grt: N0226 41.4 2 3 0 3 13.8 3 27.6 3 0 3 0 3 0
drt: N0226 29.91 2 3 0 3 4.6 3 19.21 3 6.1 3 0 3 0
grt: N0227 48.3 2 3 0 3 0 3 27.6 3 20.7 3 0 3 0
drt: N0227 34.29 2 3 0 3 1.84 3 17.85 3 14.6 3 0 3 0
grt: N0228 13.8 2 3 0 3 0 3 0 3 13.8 3 0 3 0
drt: N0228 13.25 2 3 0 3 0.46 3 2.55 3 10.24 3 0 3 0
grt: N0229 34.5 2 3 0 3 13.8 3 20.7 3 0 3 0 3 0
drt: N0229 31.27 2 3 0 3 6.9 3 20.57 3 3.8 3 0 3 0
grt: N0230 41.4 2 3 0 3 0 3 20.7 3 20.7 3 0 3 0
drt: N0230 35.65 2 3 0 3 0.46 3 19.89 3 15.3 3 0 3 0
grt: N0231 20.7 2 3 0 3 0 3 0 3 20.7 3 0 3 0
drt: N0231 16.61 2 3 0 3 0 3 0.85 3 15.76 3 0 3 0
grt: N0232 13.8 2 3 0 3 0 3 0 3 13.8 3 0 3 0
drt: N0232 15.29 2 3 0 3 10.34 3 3.91 3 1.04 3 0 3 0
grt: N0233 20.7 2 3 0 3 0 3 0 3 20.7 3 0 3 0
drt: N0233 20.59 2 3 0 3 0 3 4.83 3 15.76 3 0 3 0
grt: N0234 27.6 2 3 0 3 0 3 13.8 3 13.8 3 0 3 0
drt: N0234 17.23 2 3 0 3 0.46 3 6.07 3 10.7 3 0 3 0
grt: N0235 34.5 2 3 0 3 20.7 3 13.8 3 0 3 0 3 0
drt: N0235 20.93 2 3 0 3 16.32 3 4.03 3 0.58 3 0 3 0
grt: N0236 27.6 2 3 0 3 0 3 13.8 3 13.8 3 0 3 0
drt: N0236 38.91 2 5 0 5 19.42 5 16.39 5 3.1 5 0 5 0
grt: N0237 34.5 2 3 0 3 20.7 3 13.8 3 0 3 0 3 0
drt: N0237 21.37 2 5 0 5 1.72 5 4.59 5 15.06 5 0 5 0
grt: N0238 96.6 7 6 0 6 27.6 6 41.4 6 27.6 6 0 6 0
drt: N0238 32.67 7 13 0 13 4.6 13 27.49 13 0.58 13 0 13 0
grt: N0290 0 2 3 0 3 0 3 0 3 0 3 0 3 0
drt: N0290 1.44 2 3 0 3 0.69 3 0.17 3 0.58 3 0 3 0
grt: N0291 27.6 5 7 0 7 0 7 27.6 7 0 7 0 7 0
drt: N0291 18.065 5 9 0 9 0.585 9 16.9 9 0.58 9 0 9 0
grt: N0292 27.6 5 7 0 7 0 7 27.6 7 0 7 0 7 0
drt: N0292 23.565 5 10 0 10 6.715 10 16.27 10 0.58 10 0 10 0
grt: N0293 13.8 2 3 0 3 0 3 13.8 3 0 3 0 3 0
drt: N0293 11.2 2 3 0 3 1.15 3 9.01 3 1.04 3 0 3 0
